doc_document_id,doc_article_url,doc_title,doc_published_at,doc_published_date,doc_user_added,doc_user_analysis,doc_dexter_url,doc_country,doc_item_num,doc_medium,doc_medium_type,doc_medium_group,doc_parent_org,doc_topic,doc_topic_group,doc_origin,doc_origin_group,doc_author_name,doc_author_type,doc_analysis_nature,doc_flagged,doc_flag_notes,source_source_type,source_source_name,source_gender,source_race,source_source_age,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code,source_function,source_role,source_quoted,source_photographed,source_document_source_id
59728,http://www.iol.co.za/anger-at-nominations-halts-eff-conference-1.1796020,Anger at nominations halts EFF conference,41989.36389,2014/12/16,,,https://mma-dexter.code4sa.org/articles/59728,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Andile Mngxitama,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84637
59750,http://www.sabc.co.za/news/a/4c5e16804697979cae53ae1f5001c092/DA-wants-clarity-from-Ramaphosa-on-load-shedding-threat-20141712,DA wants clarity from Ramaphosa on load-shedding threat,41990.27083,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59750,South Africa,,SABC News,online,SABC News,SABC,,,,,Noma Bolani,Journalist,anchor,,,person,Natasha Michaels,Female,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84651
59768,http://www.enca.com/south-africa/russia-due-launch-sa-spy-satellite-da,Russia due to launch SA spy satellite - DA,41990.77177,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59768,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,David Maynier,Male,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84661
59778,http://www.iol.co.za/news/politics/why-i-resigned-tshabalala-1.1796705,Why I resigned - Tshabalala,41991.31806,2014/12/18,,,https://mma-dexter.code4sa.org/articles/59778,South Africa,,IOL,online,IOL,IOL,,,,,Babalo Ndenze,Journalist,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84666
59785,http://www.dispatchlive.co.za/news/juju-has-sa-mine-bosses-in-crosshairs,Juju has SA mine bosses in crosshairs,41990,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59785,South Africa,,Daily Dispatch,print - daily,Daily Dispatch,Daily Dispatch,,,,,Jan-Jan Joubert,Journalist,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84670
59799,http://www.sabc.co.za/news/a/d261fd004699426d871dcf0066424e67/Political-parties-welcome-Tshabalala's-resignation-,Political parties welcome Tshabalala's resignation,41990.79028,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59799,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Narend Singh,Male,Black,,Inkatha Freedom Party - IFP,4.11,Political Parties,4,,,quoted,,84685
59815,http://www.citypress.co.za/news/julius-malema-promises-forgiveness,Malema promises forgiveness,41989.65556,2014/12/16,,,https://mma-dexter.code4sa.org/articles/59815,South Africa,,City Press,print - weekly,City Press,City Press,,,,,Carien Du Plessis,Journalist,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84708
59875,http://www.news24.com/SouthAfrica/Politics/ANC-regions-in-KZN-elect-new-leadership-20141217,ANC regions in KZN elect new leadership,41990.51389,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59875,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,84747
59883,http://www.news24.com/SouthAfrica/Politics/Diversify-local-media-says-EFF-20141216,"Diversify local media, says EFF",41989.73264,2014/12/16,,,https://mma-dexter.code4sa.org/articles/59883,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Vuyisile Schoeman,Male,,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84754
59886,http://www.iol.co.za/anc-kzn-regions-elect-leadership-1.1796477,ANC KZN regions elect leadership,41990.52917,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59886,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,84756
59935,http://www.iol.co.za/four-killed-in-cape-shootings-1.1796828,Four killed in Cape shootings,41991.41319,2014/12/18,,,https://mma-dexter.code4sa.org/articles/59935,South Africa,,IOL,online,IOL,IOL,,,,,Xolani Koyana,Unknown,anchor,,,person,Dan Plato,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84797
59944,http://citizen.co.za/294536/ffp-contribution-afrikaners-sa-infrastructure-must-recognised/,FFP: The contribution of Afrikaners in SA infrastructure must be recognised,41989.69861,2014/12/16,,,https://mma-dexter.code4sa.org/articles/59944,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Pieter Mulder,Male,White,,Vryheidsfront Plus / Freedom Front Plus - VF+ / FF Plus,4.26,Political Parties,4,,,quoted,,84806
59946,http://www.news24.com/SouthAfrica/News/AfriForum-lays-charges-against-Malema-20141217,AfriForum lays charges against Malema,41990.72639,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59946,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84807
59950,http://mg.co.za/article/2014-12-18-2014-mgs-seven-trending-topics-in-sa,2014: M&G's seven trending topics in SA,41991.42153,2014/12/18,,,https://mma-dexter.code4sa.org/articles/59950,South Africa,,M&G,print - weekly,M&G,M&G,,,,,M&G Reporters,Journalist,anchor,,,person,Mmusi Maimane,Male,Black,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84814
59967,http://www.news24.com/SouthAfrica/Politics/DA-welcomes-Tshabalalas-resignation-20141217,DA: Less pressure on Zuma after Tshabalala quits,41990.77639,2014/12/17,,,https://mma-dexter.code4sa.org/articles/59967,South Africa,,News24,online,News24,News24,,,,,Sapa,Agency,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84822
59975,http://citizen.co.za/291256/dont-racialise-eskom-crisis/,Don t racialise the Eskom crisis,41992.11898,2014/12/19,,,https://mma-dexter.code4sa.org/articles/59975,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Unknown,Unknown,anchor,,,person,Keith Khoza,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,84826
60015,http://www.enca.com/south-africa/malema-we-are-taking-what-ours,Malema: We are taking what is ours,41989.64648,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60015,South Africa,,eNCA Online,online,eNCA Online,eNCA,,,,,Unknown,Unknown,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,84857
60045,http://www.iol.co.za/russia-to-launch-sa-spy-satellite-da-1.1796633,Russia to launch SA spy satellite - DA,41990.66806,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60045,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,David Maynier,Male,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84880
60068,http://www.citypress.co.za/top-stories/tearful-australians-mourn-hostages-killed-siege,Tearful Australians mourn hostages killed in siege,41989.31389,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60068,South Africa,,City Press,print - weekly,City Press,City Press,,,,,d after laying flowers at the site. - Sapa-AFP,Journalist,anchor,,,person,Tim Harris,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84902
60132,http://citizen.co.za/295067/russia-poised-launch-sa-spy-satellite-da/,Russia poised to launch SA spy satellite - DA,41990.50069,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60132,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,David Maynier,Male,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84941
60134,http://www.iol.co.za/news/south-africa/gauteng/doe-helps-matrics-with-university-spot-1.1796411,DoE helps matrics with university spot,41990.46944,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60134,South Africa,,IOL,online,IOL,IOL,,,,,Ilse Fredericks,Journalist,anchor,,,person,Blade Nzimande,Male,Black,,South African Communist Party - SACP,4.23,Political Parties,4,,,quoted,,84946
60153,http://www.sabc.co.za/news/a/df55ee00469dc6e89f5bbf1bddfdca43/DA-hopeful-in-its-application-against-Motsoeneng-20141912,DA hopeful in its application against Motsoeneng,41992.25556,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60153,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84955
60153,http://www.sabc.co.za/news/a/df55ee00469dc6e89f5bbf1bddfdca43/DA-hopeful-in-its-application-against-Motsoeneng-20141912,DA hopeful in its application against Motsoeneng,41992.25556,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60153,South Africa,,SABC News,online,SABC News,SABC,,,,,SABC,Journalist,anchor,,,person,James Selfe,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84956
60174,http://www.iol.co.za/i-m-no-jobs-for-pals-cadre-says-harris-1.1796572,"I m no jobs for pals cadre, says Harris",41990.58542,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60174,South Africa,,IOL,online,IOL,IOL,,,,,JAN CRONJE,Journalist,anchor,,,person,Tim Harris,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,84971
60191,http://www.sabc.co.za/news/a/2d443b004698c4fd9b7eff6a5e2a8dad/Bail-application-for-arrested-community-members-postponed-20141712,Bail application for arrested community members postponed,41992.71258,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60191,South Africa,,SABC News,online,SABC News,SABC,,,,,Unknown,Unknown,anchor,,,person,ANC,,,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,84984
60219,http://www.citypress.co.za/news/eff-stood-test-time-dali-mpofu,EFF stood the test of time Dali Mpofu,41989.52083,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60219,South Africa,,City Press,print - weekly,City Press,City Press,,,,,nominating additional committee members. - Sapa,Journalist,anchor,,,person,Dali Mpofu,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85003
60223,http://www.iol.co.za/capetimes/the-party-season-is-officially-launched-1.1796003,The party season is officially launched - Cape Times,41992.80428,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60223,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Patricia de Lille,Female,Coloured,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85005
60238,http://mg.co.za/article/2014-12-18-gwede-mantashe-admits-anc-could-lose-power,Gwede Mantashe admits ANC could lose power,41992,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60238,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Qaanitah Hunter,Journalist,anchor,,,person,Gwede Mantashe,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85014
60262,http://www.dispatchlive.co.za/news/hardly-fleet-but-key-arterial-eventually-opens,Hardly Fleet but key arterial eventually opens,41989,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60262,South Africa,,Daily Dispatch,print - daily,Daily Dispatch,Daily Dispatch,,,,,ZIPHO-ZENKOSI NCOKAZI,Journalist,anchor,,,person,Lance Weyer,Male,,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85033
60341,http://www.iol.co.za/news/politics/parties-pleased-about-tshabalala-s-resignation-1.1796650,Parties pleased about Tshabalala s resignation,41990.73403,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60341,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85083
60341,http://www.iol.co.za/news/politics/parties-pleased-about-tshabalala-s-resignation-1.1796650,Parties pleased about Tshabalala s resignation,41990.73403,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60341,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Pakes Dikgetsi,Male,,,Congress of the People - Cope,4.7,Political Parties,4,,,quoted,,85086
60368,http://www.iol.co.za/capetimes/zille-pope-should-know-better-1.1795990,Zille: Pope should know better,41989.25,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60368,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Unknown,Unknown,anchor,,,person,Patricia de Lille,Female,Coloured,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85109
60439,http://mg.co.za/article/2014-12-17-malema-im-no-cry-baby-insults-are-part-of-the-game,"Malema: I'm no cry baby, insults are part of the game",41990.2625,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60439,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85168
60439,http://mg.co.za/article/2014-12-17-malema-im-no-cry-baby-insults-are-part-of-the-game,"Malema: I'm no cry baby, insults are part of the game",41990.2625,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60439,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Andile Mngxitama,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85169
60439,http://mg.co.za/article/2014-12-17-malema-im-no-cry-baby-insults-are-part-of-the-game,"Malema: I'm no cry baby, insults are part of the game",41990.2625,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60439,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Sapa,Agency,anchor,,,person,Floyd Shivambu,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85170
60450,http://www.iol.co.za/news/politics/anti-mchunu-camp-emerges-in-kzn-1.1797288,Anti-Mchunu camp emerges in KZN,41992.38542,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60450,South Africa,,IOL,online,IOL,IOL,,,,,Bongani Hans,Journalist,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85174
60470,http://www.iol.co.za/capetimes/lili-given-an-ultimatum-1.1797305,Lili given an ultimatum,41992.40347,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60470,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Raphael Wolf,Unknown,anchor,,,person,ANC,,,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85190
60470,http://www.iol.co.za/capetimes/lili-given-an-ultimatum-1.1797305,Lili given an ultimatum,41992.40347,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60470,South Africa,,Cape Times,print - daily,Cape Times,Cape Times,,,,,Raphael Wolf,Unknown,anchor,,,person,Songezo Mjongile,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85192
60503,http://www.iol.co.za/eff-calls-for-diversified-local-media-1.1796144,EFF calls for diversified local media,41989.64653,2014/12/16,,,https://mma-dexter.code4sa.org/articles/60503,South Africa,,IOL,online,IOL,IOL,,,,,Sapa,Agency,anchor,,,person,Vuyisile Schoeman,Male,,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85212
60536,http://mg.co.za/article/2014-12-19-2014-a-turbulent-year-in-politics,2014: A turbulent year in SA politics,41992.44167,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60536,South Africa,,M&G,print - weekly,M&G,M&G,,,,,Africa Check (Author),Journalist,anchor,,,person,EFF,,,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85234
60537,http://citizen.co.za/295294/anc-preparing-eff-members-return/,ANC preparing for EFF members' return,41990.66042,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60537,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Julius Malema,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85237
60537,http://citizen.co.za/295294/anc-preparing-eff-members-return/,ANC preparing for EFF members' return,41990.66042,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60537,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Zizi Kodwa,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85238
60537,http://citizen.co.za/295294/anc-preparing-eff-members-return/,ANC preparing for EFF members' return,41990.66042,2014/12/17,,,https://mma-dexter.code4sa.org/articles/60537,South Africa,,The Citizen,print - daily,The Citizen,The Citizen,,,,,Sapa,Agency,anchor,,,person,Andile Mngxitama,Male,Black,,Economic Freedom Fighters - EFF,4.10,Political Parties,4,,,quoted,,85239
60554,http://www.iol.co.za/why-i-resigned-tshabalala-1.1796705,Why I resigned - Tshabalala,41991.31806,2014/12/18,,,https://mma-dexter.code4sa.org/articles/60554,South Africa,,IOL,online,IOL,IOL,,,,,Babalo Ndenze,Journalist,anchor,,,person,Gavin Davis,Male,White,,Democratic Alliance/Demokratiese Alliansie - DA,4.8,Political Parties,4,,,quoted,,85253
60575,http://www.news24.com/SouthAfrica/Politics/Mantashe-warns-ANC-about-losing-power-20141219,Mantashe warns ANC about losing power,41992.36458,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60575,South Africa,,News24,online,News24,News24,,,,,News24,Journalist,anchor,,,person,Gwede Mantashe,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85269
60576,http://www.iol.co.za/anti-mchunu-camp-emerges-in-kzn-1.1797288,Anti-Mchunu camp emerges in KZN,41992.38542,2014/12/19,,,https://mma-dexter.code4sa.org/articles/60576,South Africa,,IOL,online,IOL,IOL,,,,,Bongani Hans,Journalist,anchor,,,person,Sihle Zikalala,Male,Black,,African National Congress - ANC,4.3,Political Parties,4,,,quoted,,85272
