doc_article_url,doc_title,doc_published_date,doc_medium,doc_author_name,source_source_name,source_gender,source_race,source_affiliation,source_affiliation_code,source_affiliation_group,source_affiliation_group_code
http://citizen.co.za/307561/e-toll-sytem-reviewed-panel/,E-toll system should be reviewed panel,2015/01/16,The Citizen,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/8422ca0046f417c68263e39ee93ddf63/Gauteng-ANC-welcomes-e-toll-review-report-20151601,Gauteng ANC welcomes e-toll review report,2015/01/16,SABC News,SABC,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/8422ca0046f417c68263e39ee93ddf63/Gauteng-ANC-welcomes-e-toll-review-report,Gauteng ANC welcomes e-toll review report,2015/01/16,SABC News,SABC,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/cosatu-disappointed-e-toll-panel-review-outcomes,Cosatu disappointed at e-toll panel review outcomes,2015/01/16,eNCA Online,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://mg.co.za/article/2015-01-16-e-tolls-unaffordable-cumbersome-says-premier,"E-tolls 'unaffordable, cumbersome', says premier",2015/01/16,M&G,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/elements-of-e-toll-set-to-be-reviewed-1.1805472,Elements of e-toll set to be reviewed,2015/01/16,IOL,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/E-toll-report-a-victory-for-poor-SACP-20150116,E toll report a victory for poor SACP,2015/01/16,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/E-tolls-place-burden-on-the-poor-Makhura-20150116,E tolls place burden on the poor Makhura,2015/01/16,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/news/south-africa/gauteng/e-toll-review-disappoints-cosatu-1.1805416,E-toll review disappoints Cosatu,2015/01/15,IOL,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/motoring/industry-news/e-tolls-must-be-reviewed-makhura-1.1805272,E-tolls must be reviewed: Makhura,2015/01/15,IOL,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/e-tolls-must-be-reviewed-makhura-1.1805272,E-tolls must be reviewed: Makhura,2015/01/15,IOL,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/406e8c0046f19fd1bdcbfd33436aa7f3/E-tolls-must-be-reviewed-Makhura,E-tolls must be reviewed: Makhura,2015/01/15,SABC News,Sashin Naidoo,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/Govt-discussing-e-toll-recommendation-20150115,Govt discussing e toll recommendation,2015/01/15,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/South-Africa/Changes-to-e-tolling-to-follow-consultations-20150115,Changes to e tolling to follow consultations,2015/01/15,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/changes-e-tolling-follow-consultations,Changes to e-tolling to follow consultations,2015/01/15,eNCA Online,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/Gauteng-e-tolls-must-be-reviewed-Makhura-20150115,Gauteng e tolls must be reviewed: Makhura,2015/01/15,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/e-toll-review-disappoints-cosatu-1.1805416,E-toll review disappoints Cosatu,2015/01/15,IOL,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/4806d60046f1f9b08219d233436aa7f3/E-toll-report-baffling-Outa,E-toll report baffling: Outa,2015/01/15,SABC News,SABC,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/4806d60046f1f9b08219d233436aa7f3/E-toll-report-baffling:-Outa-20151501,E-toll report baffling: Outa,2015/01/15,SABC News,SABC,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/gauteng-e-tolls-must-be-reviewed-makhura,Gauteng e-tolls must be reviewed: Makhura,2015/01/15,eNCA Online,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/307668/changes-e-tolling-follow-consultations/,Changes to e-tolling to follow consultations,2015/01/15,The Citizen,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/306692/paperless-education-boost-economy-ramaphosa/,Paperless education to boost economy - Ramaphosa,2015/01/14,The Citizen,Sapa,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/Ramaphosa-Paperless-education-will-boost-SA-20150114,Ramaphosa: Paperless education will boost SA,2015/01/14,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/paperless-schools-good-for-economy-ramaphosa-1.1804676,Paperless schools good for economy - Ramaphosa,2015/01/14,IOL,Gabi Falanga,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.citypress.co.za/news/grab-opportunities-run-ramaphosa-tells-students,"Grab the opportunities and run, Ramaphosa tells students",2015/01/14,City Press,Sipho Masondo,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/business/news/paperless-schools-good-for-economy-ramaphosa-1.1804676,Paperless schools good for economy - Ramaphosa,2015/01/14,IOL,Gabi Falanga,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.fin24.com/Economy/E-tolls-systematically-collapsing-MP-20150106,E tolls 'systematically collapsing' MP,2015/01/06,Fin24,Unknown,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.citypress.co.za/news/dont-just-wake-fire-people-lesufi,You don t just wake up and fire people Lesufi,2015/01/06,City Press,Sipho Masondo,David Makhura,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/flood-warning-issued-in-gauteng-1.1799734,Flood warning issued in Gauteng,2014/12/29,IOL,ANNA COX,Jacob Mamabolo,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/299434/take-precautions-stormy-weather-mec/,Take precautions in stormy weather - MEC,2014/12/28,The Citizen,Sapa,Jacob Mamabolo,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Severe-weather-warning-for-Gauteng-20141227,Severe weather warning for Gauteng,2014/12/27,News24,Sapa,Jacob Mamabolo,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.citypress.co.za/news/take-precautions-stormy-weather-mec-warns,"Take precautions in stormy weather, MEC warns",2014/12/27,City Press,,Jacob Mamabolo,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/gauteng-wants-resolve-land-issues,Gauteng wants to resolve land issues,2015/01/20,eNCA Online,Unknown,Lebogang Maile,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/news/politics/insults-and-swear-words-fly-in-legislature-1.1782501,Insults and swear words fly in legislature - Politics,2015/01/02,IOL,Unknown,Lebogang Maile,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://mg.co.za/article/2015-01-15-protecting-jacob-zuma-consumes-the-anc,Protecting Jacob Zuma consumes the ANC,2015/01/16,M&G,Raymond Suttner,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.citypress.co.za/politics/burying-poo-hatchet-win-cape-town,Burying the poo hatchet to win Cape Town,2015/01/11,City Press,Carien du Plessis and Andiswa Makinana,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/anc-let-s-get-the-party-started-1.1803085,ANC: let s get the party started,2015/01/09,IOL,Aziz Hartley,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/capetimes/furore-over-anc-s-party-1.1802447,Furore over ANC s party,2015/01/08,Cape Times,Unknown,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/mantashe-blasts-cape-s-draconian-measures-1.1801454,Mantashe blasts Cape s draconian measures,2015/01/05,IOL,Unknown,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.news24.com/SouthAfrica/News/ANC-ready-for-Cape-Town-celebrations-20150105,ANC ready for Cape Town celebrations,2015/01/05,News24,Sapa,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/302031/anc-prepared-january-8-celebrations/,ANC prepared for anniversay celebrations,2015/01/05,The Citizen,Sapa,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/news/politics/mantashe-blasts-cape-s-draconian-measures-1.1801454,Mantashe blasts Cape s draconian measures,2015/01/05,IOL,Unknown,Nomvula Mokonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/politic-celebrations-christmas,Politicians take time out to celebrate Christmas,2014/12/25,eNCA Online,Erin Bates,Parks Tau,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/a4d09f8046eac77eaddcff2c159fc00e/Lesufi-to-meet-district-directors-over-registration-challenges,Lesufi to meet district directors over registration challenges,2015/01/13,SABC News,SABC,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/11f4410046ead2f8aef6fe2c159fc00e/Late-registration-to-negatively-impact-on-thousands-of-learners-20151301,Late registration to negatively impact on thousands of learners,2015/01/13,SABC News,SABC,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/11f4410046ead2f8aef6fe2c159fc00e/Late-registration-to-negatively-impact-on-thousands-of-learners-,Late registration to negatively impact on thousands of learners,2015/01/13,SABC News,SABC,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/news/crime-courts/children-in-dog-fighting-horror-1.1803685,Children in dog fighting horror,2015/01/12,IOL,Angelique Serrao,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.iol.co.za/children-in-dog-fighting-horror-1.1803685,Children in dog fighting horror,2015/01/12,IOL,Angelique Serrao,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Outrage-as-children-imitate-dog-fighting-20150112,Outrage as children imitate dog fighting,2015/01/12,News24,Sapa,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.citypress.co.za/news/spca-called-pupils-imitate-dog-fighting,SPCA called in after pupils imitate dog fighting,2015/01/12,City Press,,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/305423/children-forced-imitate-dog-fighting/,Children forced to imitate dog fighting,2015/01/12,The Citizen,Sapa,Phumla Sekhonyane,Female,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://citizen.co.za/307351/shortage-medical-supplies-ekurhuleni/,Shortage of medical supplies in Ekurhuleni,2015/01/15,The Citizen,Sapa,Prince Hamnca,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.enca.com/south-africa/shortage-medical-supply-ekurhuleni,Shortage of medical supplies in Ekurhuleni,2015/01/15,eNCA Online,Unknown,Prince Hamnca,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/f236fb8046f1646bbbb8fb33436aa7f3/Shortage-of-medical-supplies-hits-Ekurhuleni,Shortage of medical supplies hits Ekurhuleni,2015/01/15,SABC News,Sapa,Prince Hamnca,Male,Black,Gauteng Provincial Government,2.3,Provincial Government,2
http://www.sabc.co.za/news/a/ade2880047013094ba75bac6b9a5590a/KZN-high-schools-excelling-in-studies-20152001,Two KZN high schools start academic year early,2015/01/20,SABC News,Nonjabulo Mntungwa,Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.sabc.co.za/news/a/1bf6410046dc8403bfe1ff8a9ed13f36/Learners-fall-prey-to-bogus-colleges-20150801,Learners fall prey to bogus colleges,2015/01/08,SABC News,Fanele Mhlongo,Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.sabc.co.za/news/a/1bf6410046dc8403bfe1ff8a9ed13f36/Learners-fall-prey-to-bogus-colleges,Learners fall prey to bogus colleges,2015/01/08,SABC News,Fanele Mhlongo,Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/row-over-kzn-matric-results-1.1801510,Row over KZN matric results,2015/01/05,IOL,"SIHLE MLAMBO, ILSE FREDERICKS AND SAPA",Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/south-africa/kwazulu-natal/row-over-kzn-matric-results-1.1801510,Row over KZN matric results,2015/01/05,IOL,"SIHLE MLAMBO, ILSE FREDERICKS AND SAPA",Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/history-of-bad-results-for-suspect-schools-1.1801336,History of bad results for suspect schools,2015/01/05,IOL,Kamini Padayachee,Muzi Mahlabi,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/kzn-schools-r132m-loss-1.1806504,KZN schools R132m loss,2015/01/19,IOL,ZOHRA MOHAMED TEKE,Peggy Nkonyeni,Female,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/schools-to-present-matric-turnaround-plans-1.1804012,Schools to present matric turnaround plans,2015/01/12,IOL,ZAINUL DAWOOD,Peggy Nkonyeni,Female,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/south-africa/kwazulu-natal/education-plan-to-help-pupils-who-failed-1.1803206,Education plan to help pupils who failed,2015/01/09,IOL,SIHLE MLAMBO AND CHRIS NDALISO,Peggy Nkonyeni,Female,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/education-plan-to-help-pupils-who-failed-1.1803206,Education plan to help pupils who failed,2015/01/09,IOL,SIHLE MLAMBO AND CHRIS NDALISO,Peggy Nkonyeni,Female,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/worst-year-yet-for-kzn-road-deaths-1.1801203,Worst year yet for KZN road deaths - IOL Motoring Industry News,2015/01/20,IOL,Unknown,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/zuma-and-mps-lead-mthimkhulu-tributes-1.1806077,Zuma and MPs lead Mthimkhulu tributes,2015/01/18,IOL,Nathi Olifant,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Mchunu-shocked-by-KZN-farmers-murder-20150105,Mchunu shocked by KZN farmer's murder,2015/01/05,News24,Sapa,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/crime-courts/mec-shocked-by-farmer-s-murder-1.1801530,MEC shocked by farmer s murder,2015/01/05,IOL,Unknown,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/crime-courts/killer-cop-who-drank-diesel-dies-1.1800309,Killer cop who drank diesel dies,2014/12/31,IOL,Sihle Manda and Sharika Regchand,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/crime-courts/greytown-cop-died-serving-nation-1.1800080,Greytown cop died serving nation,2014/12/30,IOL,SHERLISSA PETERS,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/news/crime-courts/too-many-still-driving-recklessly-mec-1.1799353,Too many still driving recklessly: MEC,2014/12/28,IOL,Tribune reporter,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.iol.co.za/too-many-still-driving-recklessly-mec-1.1799353,Too many still driving recklessly: MEC,2014/12/28,IOL,Tribune reporter,Willies Mchunu,Male,Black,KwaZulu-Natal Provincial Government,2.4,Provincial Government,2
http://www.sabc.co.za/news/a/7ed0778046b6d809a467bd34d1bc29d1/Motorists-warned-about-flooded-roads-in-Limpopo-20142712,Motorists warned about flooded roads in Limpopo,2015/01/02,SABC News,Unknown,Kagiso Mootane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/0eab7b0046b5188c9d7cdd6df69420a9/Nine-killed-in-separate-SA-road-accidents-20142612,Nine killed in separate SA road accidents,2014/12/27,SABC News,Unknown,Kagiso Mootane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/b58a830046ab7e60898df938250c0ce1/Limpopo-records-highest-accident-death-tolls-20142312,Limpopo records highest accident death tolls,2014/12/24,SABC News,Unknown,Kagiso Mootane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/303487/matlala-hospital-ceo-suspended/,Matlala hospital CEO suspended,2015/01/20,The Citizen,Unknown,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Matlala-hospital-CEO-suspended-20150108,Matlala hospital CEO suspended,2015/01/08,News24,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/b360918046d2faa5886ccff8e8e278c9/Limpopo-Health-department-down-plays-report-20150501,Limpopo Health Department down plays medicine theft reports,2015/01/05,SABC News,SABC,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/b360918046d2faa5886ccff8e8e278c9/Limpopo-Health-Department-down-plays-medicine-theft-reports,Limpopo Health Department down plays medicine theft reports,2015/01/05,SABC News,SABC,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/301543/department-denies-hospital-shortages-theft/,Department denies hospital shortages and theft,2015/01/04,The Citizen,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/state-denies-hospital-shortages-theft-1.1801104,"State denies hospital shortages, theft",2015/01/04,IOL,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/sa-welcomes-hundreds-of-christmas-babies-1.1799205,SA welcomes hundreds of Christmas babies,2014/12/26,IOL,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/news/south-africa/gauteng/sa-welcomes-hundreds-of-christmas-babies-1.1799205,SA welcomes hundreds of Christmas babies,2014/12/26,IOL,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/News/108-Christmas-babies-born-in-Gauteng-20141225,108 Christmas babies born in Gauteng,2014/12/25,News24,Sapa,Macks Lesufi,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/309601/st-total-shutdown-of-services-continue-in-malamulele/,Total shutdown of services continue in Malamulele,2015/01/21,The Citizen,Unknown,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/71e6240047004a7c8080b8c6b9a5590a/Gordhan-to-study-'report'-amid-Malamulele-protest,Gordhan to study 'report' amid Malamulele protest,2015/01/20,SABC News,SABC,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.sabc.co.za/news/a/0c8c058046fe2fc0abe0bbc6b9a5590a/Limpopo-officials-working-to-secure-admission-for-learners,Limpopo officials working to secure admission for learners,2015/01/19,SABC News,SABC,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/news/south-africa/gauteng/glitches-as-inland-school-re-open-1.1804980,Glitches as inland school re-open,2015/01/14,IOL,Sapa,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.citypress.co.za/news/pupils-sent-home-as-limpopo-school-decides-its-a-primary,Pupils sent home as Limpopo school decides it's a primary,2015/01/14,City Press,,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/307010/glitches-inland-schools-open/,Glitches as inland schools open,2015/01/14,The Citizen,Sapa,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/glitches-as-inland-school-re-open-1.1804980,Glitches as inland school re-open,2015/01/14,IOL,Sapa,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/News/High-school-disappears-kids-in-limbo-20150114,"High school 'disappears', kids in limbo",2015/01/14,News24,Sapa,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.enca.com/south-africa/hiccups-inland-schools-open,Hiccups as inland schools open,2015/01/14,eNCA Online,Unknown,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.enca.com/south-africa/protests-shuts-schools-malamulele,"Protests shut schools in Malamulele, Limpopo",2015/01/14,eNCA Online,Lenyaro Sello,Paena Galane,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/309601/st-total-shutdown-of-services-continue-in-malamulele/,Total shutdown of services continue in Malamulele,2015/01/21,The Citizen,Unknown,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/306455/provinces-ready-first-school-day/,Provinces ready for first school day,2015/01/21,The Citizen,Unknown,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/news/south-africa/gauteng/glitches-as-inland-school-re-open-1.1804980,Glitches as inland school re-open,2015/01/14,IOL,Sapa,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/307010/glitches-inland-schools-open/,Glitches as inland schools open,2015/01/14,The Citizen,Sapa,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/glitches-as-inland-school-re-open-1.1804980,Glitches as inland school re-open,2015/01/14,IOL,Sapa,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.enca.com/south-africa/hiccups-inland-schools-open,Hiccups as inland schools open,2015/01/14,eNCA Online,Unknown,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Provinces-ready-for-re-opening-of-schools-20150114,Provinces ready for re-opening of schools,2015/01/14,News24,Sapa,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/five-depts-to-be-handed-back-to-limpopo-1.1801952,Five depts to be handed back to Limpopo,2015/01/06,IOL,Unknown,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.citypress.co.za/news/limpopo-ready-reclaim-departments-treasury,Limpopo ready to reclaim departments from Treasury,2015/01/06,City Press,,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Limpopo-gets-back-five-departments-20150106,Limpopo gets back five departments,2015/01/06,News24,Sapa,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/302665/five-departments-handed-back-limpopo/,Five departments to be handed back to Limpopo,2015/01/06,The Citizen,Unknown,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.enca.com/south-africa/brand-new-special-needs-school-descends-ruin,Brand new special-needs school descends into ruin,2014/12/23,eNCA Online,Dianne Hawker,Phuthi Seloba,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.news24.com/SouthAfrica/Politics/ANC-wants-official-funeral-for-MEC-veteran-20150113,"ANC wants official funeral for MEC, veteran",2015/01/13,News24,Sapa,Stanley Mathabatha,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.citypress.co.za/news/anc-wants-official-funerals-mec-veteran,"ANC wants official funerals for MEC, veteran",2015/01/13,City Press,,Stanley Mathabatha,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.iol.co.za/news/politics/anc-wants-official-funerals-for-mec-veteran-1.1804225,"ANC wants official funerals for MEC, veteran",2015/01/13,IOL,Sapa,Stanley Mathabatha,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://citizen.co.za/306053/anc-wants-official-funerals-mec-veteran/,"ANC wants official funerals for MEC, veteran",2015/01/13,The Citizen,Sapa,Stanley Mathabatha,Male,Black,Limpopo Provincial Government,2.5,Provincial Government,2
http://www.citypress.co.za/news/beautys-house-noses-joint,Row over beauty queen s new home,2015/01/18,City Press,Sizwe sama Yende,David Mabuza,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.fin24.com/Companies/Financial-Services/New-Mega-CEO-to-shake-up-finance-agency-20150112,New Mega CEO to shake up finance agency,2015/01/12,Fin24,Unknown,Eric Kholwane,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://citizen.co.za/306455/provinces-ready-first-school-day/,Provinces ready for first school day,2015/01/21,The Citizen,Unknown,Jasper Zwane,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.news24.com/SouthAfrica/News/Provinces-ready-for-re-opening-of-schools-20150114,Provinces ready for re-opening of schools,2015/01/14,News24,Sapa,Jasper Zwane,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.sabc.co.za/news/a/01aba20046e886ee87beef9cbd593836/Mpumalanga-ready-for-2015-academic-year,Mpumalanga ready for 2015 academic year,2015/01/12,SABC News,Vusi Twala,Jasper Zwane,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.sabc.co.za/news/a/e5ccc20046b751029206d7cd251efaf6/3-killed-and-14-injured-in-taxi-crash-20142712,3 killed and 14 injured in taxi crash,2014/12/27,SABC News,Siphiwe Ngelo,Joseph Mabuza,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.citypress.co.za/news/50-000-expected-cross-lebombo-border-24-hours,50 000 expected to cross Lebombo border in 24 hours,2014/12/24,City Press,,Vusi Shongwe,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.iol.co.za/thousands-expected-to-cross-lebombo-border-1.1799133,Thousands expected to cross Lebombo border,2014/12/24,IOL,Sapa,Vusi Shongwe,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
http://www.news24.com/SouthAfrica/News/50-000-expected-to-cross-SA-Moz-border-20141224,50 000 expected to cross SA-Moz border,2014/12/24,News24,Sapa,Vusi Shongwe,Male,Black,Mpumalanga Provincial Government,2.6,Provincial Government,2
